mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.26538710594177245,0.01451398944107661,0.006174802780151367,0.0013387860199661503,0.1,0.001,9,200,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 200}",0.303872201529123,0.3081013300973543,0.31629082445333756,0.304817338936041,0.31669839102729,0.3099560172086292,0.005521740295056939,61,-1155.8232874070495,-1104.1180790042795,-1111.907800302838,-1068.1836790705543,-1129.0439762427102,-1113.8153644054862,28.901567655954313,61
0.2576807975769043,0.00988658482917627,0.005290699005126953,6.36338071011035e-05,0.01,0.001,9,200,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 200}",0.303872201529123,0.3081013300973543,0.31629082445333756,0.304817338936041,0.31669839102729,0.3099560172086292,0.005521740295056939,61,-1155.8232874070495,-1104.1180790042795,-1111.907800302838,-1068.1836790705543,-1129.0439762427102,-1113.8153644054862,28.901567655954313,61
0.15518112182617189,0.004698926879581398,0.00517740249633789,0.0001377946030597483,0.01,0.001,6,200,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 200}",0.3033171340640045,0.30731074283731397,0.31575466964066234,0.3040036361585716,0.3165734188455521,0.3093919203092209,0.005697831762431521,63,-1156.2840017079247,-1104.7487005933015,-1112.3436858456496,-1068.8086441923901,-1129.1472195514925,-1114.2664503781518,28.80141884899801,63
0.1539696216583252,0.01224692045816229,0.004995822906494141,7.58327012251638e-05,0.1,0.001,6,200,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 200}",0.3033171340640045,0.30731074283731397,0.31575466964066234,0.3040036361585716,0.3165734188455521,0.3093919203092209,0.005697831762431521,63,-1156.2840017079247,-1104.7487005933015,-1112.3436858456496,-1068.8086441923901,-1129.1472195514925,-1114.2664503781518,28.80141884899801,63
0.07245063781738281,0.0019208391240101977,0.0047876834869384766,8.36330780334686e-05,0.1,0.001,3,200,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200}",0.30286383424131524,0.299997323756387,0.3131795032050616,0.29950717839794183,0.3111578226115076,0.30534113244244265,0.0057271678546904296,65,-1156.66011121718,-1110.565360916293,-1114.4348802896866,-1072.25558453385,-1133.61217544859,-1117.50562248112,27.920091902069405,65
0.22706527709960939,0.05088549347281142,0.011142587661743164,0.007898589845105228,0.01,0.001,3,200,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200}",0.30286383424131524,0.299997323756387,0.3131795032050616,0.29950717839794183,0.3111578226115076,0.30534113244244265,0.0057271678546904296,65,-1156.66011121718,-1110.565360916293,-1114.4348802896866,-1072.25558453385,-1133.61217544859,-1117.50562248112,27.920091902069405,65
0.1318305492401123,0.008002188954454271,0.004925346374511719,0.00023203929928264984,0.01,0.001,9,100,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 100}",0.16378925952472956,0.1694269311510469,0.17424130013602968,0.16007165992735195,0.17293701782353466,0.16809323371253854,0.005402028395327073,67,-1266.790572439875,-1209.7153622981361,-1221.9674898305432,-1174.1337984476559,-1242.1496686714352,-1222.9513783375291,31.144070237467385,67
0.12932252883911133,0.0040602211969065286,0.004854679107666016,9.394345527030495e-05,0.1,0.001,9,100,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 100}",0.16378925952472956,0.1694269311510469,0.17424130013602968,0.16007165992735195,0.17293701782353466,0.16809323371253854,0.005402028395327073,67,-1266.790572439875,-1209.7153622981361,-1221.9674898305432,-1174.1337984476559,-1242.1496686714352,-1222.9513783375291,31.144070237467385,67
0.17868566513061523,0.09575322541887527,0.007490873336791992,0.0025031556060328072,0.1,0.001,6,100,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 100}",0.16349954013147683,0.16906788151914098,0.17372847128012636,0.15962234788662832,0.17287323560288337,0.16775829528405117,0.005437853758601356,69,-1267.0100039744332,-1209.9768088467665,-1222.346876039169,-1174.447802568253,-1242.1975643810358,-1223.1958111619315,31.08884421174629,69
0.08012332916259765,0.0026475360430663407,0.00469822883605957,0.00016074295886590187,0.01,0.001,6,100,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 100}",0.16349954013147683,0.16906788151914098,0.17372847128012636,0.15962234788662832,0.17287323560288337,0.16775829528405117,0.005437853758601356,69,-1267.0100039744332,-1209.9768088467665,-1222.346876039169,-1174.447802568253,-1242.1975643810358,-1223.1958111619315,31.08884421174629,69
0.042272329330444336,0.0056831947832974685,0.004525089263916015,0.00010581365728268027,0.1,0.001,3,100,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100}",0.16355934677150175,0.16520798559069072,0.17245508871770687,0.15690992239625978,0.17014385996756354,0.16565524068874454,0.005430635998096494,71,-1266.9647099373599,-1212.7838813063047,-1223.288404284457,-1176.3416153112155,-1244.245395236076,-1224.7248012150826,30.498671979012748,71
0.2154531955718994,0.06991154204451921,0.017696142196655273,0.011597451530199917,0.01,0.001,3,100,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100}",0.16355934677150175,0.16520798559069072,0.17245508871770687,0.15690992239625978,0.17014385996756354,0.16565524068874454,0.005430635998096494,71,-1266.9647099373599,-1212.7838813063047,-1223.288404284457,-1176.3416153112155,-1244.245395236076,-1224.7248012150826,30.498671979012748,71
